Timestamp, X_Position, Y_Position, Z_Position, Q0_Rotation, Q1_Rotation, Q2_Rotation, Q3_Rotation, X_Velocity, Y_Velocity, Z_Velocity, X_Accel, Y_Accel, Z_Accel, Trigger, Grip
2810,0.1203991,1.002824,0.2607841,-0.2724623,-0.03776378,-0.131854,0.9523407,-0.06607028,0.1000479,-0.1948819,0,0,0,False,False
2823,0.1203272,1.003623,0.2573682,-0.2719143,-0.04060462,-0.1271881,0.9530147,-0.06189182,0.08930381,-0.2027043,0,0,0,False,False
2836,0.1211488,1.004222,0.2537104,-0.2723038,-0.04215468,-0.1255322,0.9530558,-0.04273215,0.07854245,-0.212336,0,0,0,False,False
2850,0.1219202,1.004875,0.2502581,-0.273488,-0.0444716,-0.1236664,0.9528553,-0.02905132,0.07235292,-0.2181382,0,0,0,False,False
2864,0.1227728,1.005535,0.246937,-0.2742129,-0.04621725,-0.1193866,0.9531097,-0.01732764,0.06677269,-0.2204345,0,0,0,False,False
2878,0.1237617,1.006233,0.2437994,-0.2752194,-0.04792257,-0.1137862,0.9534204,-0.006723631,0.06304307,-0.2200229,0,0,0,False,False
2892,0.1243904,1.007001,0.2409874,-0.2752308,-0.05265906,-0.1082007,0.9538174,-0.007086864,0.0610179,-0.2165193,0,0,0,False,False
2906,0.1255138,1.00805,0.2382829,-0.2770416,-0.05284525,-0.1007546,0.9540985,0.004743323,0.06447147,-0.212215,0,0,0,False,False
2919,0.1265143,1.009314,0.2358186,-0.2783723,-0.05577581,-0.09435999,0.9541982,0.009444449,0.06980054,-0.2045553,0,0,0,False,False
2934,0.127524,1.010715,0.2333117,-0.2809295,-0.05599851,-0.08811986,0.9540324,0.01814712,0.07772341,-0.2003124,0,0,0,False,False
2949,0.128817,1.0123,0.2310096,-0.283854,-0.0561034,-0.08312508,0.9536087,0.02922644,0.08665203,-0.1935272,0,0,0,False,False
2963,0.1303839,1.014042,0.2289543,-0.2872841,-0.05438955,-0.08053655,0.9529027,0.04615103,0.09701769,-0.1850152,0,0,0,False,False
2975,0.1322053,1.015885,0.2271642,-0.2903361,-0.04992454,-0.07962791,0.9522982,0.06778073,0.1062104,-0.1737399,0,0,0,False,False
2988,0.1339901,1.017762,0.2254748,-0.2942299,-0.04568183,-0.07910207,0.9513595,0.08447723,0.1153965,-0.1649112,0,0,0,False,False
3002,0.1356752,1.019826,0.2240358,-0.2990813,-0.04097104,-0.07917508,0.9500543,0.09728462,0.1261761,-0.1551192,0,0,0,False,False
3015,0.13704,1.021948,0.2228071,-0.3039713,-0.03829655,-0.078571,0.948663,0.09943046,0.1356413,-0.1442348,0,0,0,False,False
3030,0.1380725,1.023893,0.2214649,-0.3084207,-0.03784319,-0.07657969,0.9474071,0.09350162,0.1409326,-0.1376268,0,0,0,False,False
3044,0.1388271,1.025824,0.2202179,-0.3116673,-0.03863241,-0.07393382,0.9465225,0.0824253,0.1433202,-0.1298642,0,0,0,False,False
3057,0.1395246,1.027705,0.21897,-0.3142038,-0.0390543,-0.07187925,0.9458246,0.07365771,0.1438378,-0.1233982,0,0,0,False,False
3072,0.1399643,1.02967,0.2178169,-0.3147884,-0.04162172,-0.07358408,0.9453895,0.06107166,0.1430315,-0.1148223,0,0,0,False,False
3086,0.1404849,1.031515,0.216469,-0.3165267,-0.04485826,-0.07593423,0.9444748,0.0510635,0.1424537,-0.1124129,0,0,0,False,False
3099,0.1411307,1.033311,0.2152231,-0.3183094,-0.04541242,-0.08076064,0.9434482,0.0501268,0.1411663,-0.1086363,0,0,0,False,False
3114,0.1417496,1.034893,0.21411,-0.3205278,-0.04659535,-0.08812704,0.9419791,0.0484685,0.1374362,-0.104427,0,0,0,False,False
3128,0.1420049,1.036251,0.2131948,-0.32188,-0.04655982,-0.09310203,0.9410406,0.04324276,0.1303449,-0.09750417,0,0,0,False,False
3142,0.1420557,1.037432,0.2125711,-0.3219482,-0.04471846,-0.09625117,0.9407898,0.0372556,0.1199151,-0.08600445,0,0,0,False,False
3156,0.1418888,1.038341,0.2117712,-0.3244404,-0.04344329,-0.09637442,0.9399803,0.02789124,0.1111335,-0.08216973,0,0,0,False,False
3170,0.1413272,1.038849,0.2108641,-0.3275572,-0.04207434,-0.09183384,0.9394161,0.01212232,0.09896842,-0.08106562,0,0,0,False,False
3205,0.1409511,1.039439,0.2101103,-0.3271386,-0.04124705,-0.08959573,0.9398147,0.001863447,0.08514619,-0.0737365,0,0,0,False,False
3216,0.1407313,1.039504,0.2092524,-0.329078,-0.04178765,-0.08677639,0.9393782,-0.00905891,0.06772186,-0.07220155,0,0,0,False,False
3228,0.1406109,1.040724,0.2078367,-0.3321826,-0.04162611,-0.08698484,0.9382727,-0.008414319,0.06183794,-0.06719374,0,0,0,False,False
3243,0.1406984,1.040935,0.2077013,-0.3323127,-0.04130721,-0.08784376,0.9381607,-0.007200668,0.05451677,-0.05843825,0,0,0,False,False
3256,0.1408805,1.040278,0.2086679,-0.3291497,-0.04166392,-0.08843026,0.9392043,-0.008637162,0.0451875,-0.04426328,0,0,0,False,False
3270,0.1409405,1.040157,0.2090246,-0.3281206,-0.04172607,-0.08852761,0.9395524,-0.01223525,0.03478681,-0.02617773,0,0,0,False,False
3283,0.1408074,1.040497,0.2089,-0.3277301,-0.04159289,-0.08826501,0.9397193,-0.01738538,0.02643034,-0.01537271,0,0,0,False,False
3296,0.1402349,1.041089,0.2088263,-0.3259954,-0.04208102,-0.08698969,0.9404196,-0.02558614,0.01757839,-0.003375693,0,0,0,False,False
3310,0.1396675,1.041378,0.2091277,-0.3242773,-0.04301382,-0.08511188,0.9411429,-0.03207058,0.01219205,0.004839452,0,0,0,False,False
3324,0.1389689,1.041633,0.2095001,-0.3229963,-0.04490051,-0.08244631,0.9417324,-0.03913608,0.01050613,0.008914691,0,0,0,False,False
3337,0.1385213,1.041839,0.2099661,-0.3225248,-0.04623236,-0.08058731,0.9419904,-0.04136738,0.01089981,0.01264382,0,0,0,False,False
3352,0.138528,1.042151,0.2105227,-0.3221966,-0.04578876,-0.07993013,0.9421805,-0.03571241,0.01386695,0.01828727,0,0,0,False,False
3365,0.138558,1.042579,0.2111021,-0.3209834,-0.04438039,-0.07918423,0.9427248,-0.02714304,0.01630167,0.0247769,0,0,0,False,False
3378,0.1382523,1.043358,0.21213,-0.3176311,-0.04245548,-0.07525873,0.9442691,-0.02205067,0.01673493,0.03231283,0,0,0,False,False
3393,0.1379576,1.043861,0.2127192,-0.3169464,-0.04072314,-0.06908755,0.9450468,-0.02361261,0.01970175,0.03411466,0,0,0,False,False
3407,0.1373665,1.044613,0.2132117,-0.31671,-0.03990858,-0.05278436,0.9462113,-0.03620915,0.02615875,0.03292075,0,0,0,False,False
3420,0.1367733,1.045251,0.2133808,-0.3204965,-0.03500119,-0.03480935,0.9459626,-0.04245791,0.03555996,0.02262478,0,0,0,False,False
3434,0.1364781,1.046162,0.2140997,-0.3307417,-0.02944994,-0.02883999,0.9428207,-0.03627418,0.0558741,0.01557451,0,0,0,False,False
3448,0.1365902,1.047445,0.2148983,-0.3361597,-0.01830488,-0.01474618,0.9415116,-0.02195384,0.07006891,0.01666005,0,0,0,False,False
3462,0.1369334,1.049442,0.215644,-0.3399613,-0.005155214,-0.001224781,0.9404245,-0.003153509,0.09000715,0.01824659,0,0,0,False,False
3476,0.1378455,1.052649,0.2163216,-0.3445906,0.005178858,0.008594821,0.9386995,0.01715131,0.1251982,0.01603985,0,0,0,False,False
3490,0.1392347,1.056981,0.2166938,-0.3518704,0.0179435,0.01588457,0.9357419,0.0455684,0.1718564,0.006737165,0,0,0,False,False
3504,0.1422524,1.064347,0.2173866,-0.3558624,0.02870275,0.01355673,0.9339991,0.09394062,0.247578,0.007094042,0,0,0,False,False
3517,0.1464218,1.073575,0.2179837,-0.3617104,0.03607994,0.007471042,0.9315622,0.1467805,0.3373899,0.002785979,0,0,0,False,False
3532,0.1517341,1.084634,0.218109,-0.3747433,0.04168679,-0.00106392,0.9261904,0.2033994,0.4418805,-0.01494081,0,0,0,False,False
3546,0.15723,1.096225,0.2189469,-0.3867474,0.04294794,-0.01117896,0.9211172,0.2463995,0.530588,-0.01760309,0,0,0,False,False
3559,0.1635872,1.108846,0.2199536,-0.401673,0.04645279,-0.02095878,0.914364,0.2957177,0.6161789,-0.02160178,0,0,0,False,False
3573,0.1722983,1.124848,0.2227447,-0.414653,0.06349189,-0.03119117,0.9072259,0.3865338,0.7272252,-0.001991145,0,0,0,False,False
3588,0.1795453,1.138437,0.2257079,-0.4243206,0.07876325,-0.03406908,0.9014364,0.4331226,0.7811249,0.01985239,0,0,0,False,False
3602,0.1871369,1.152545,0.2300652,-0.4333579,0.09624614,-0.02975975,0.8955736,0.4723102,0.8320042,0.05558185,0,0,0,False,False
3615,0.193866,1.165738,0.2346637,-0.4395309,0.1157798,-0.02161501,0.8904721,0.4925391,0.8586237,0.09095856,0,0,0,False,False
3629,0.2006003,1.178431,0.2394146,-0.4414966,0.1348218,-0.01958713,0.8868597,0.512365,0.8662973,0.1267383,0,0,0,False,False
3643,0.2069706,1.190235,0.2438707,-0.4402131,0.1452779,-0.02572502,0.885689,0.5184916,0.856321,0.1602459,0,0,0,False,False
3656,0.2125599,1.201325,0.2473779,-0.4412174,0.148819,-0.0343653,0.8843071,0.5059588,0.8414461,0.1748139,0,0,0,False,False
3670,0.2163457,1.211052,0.2500603,-0.4448171,0.1443125,-0.04285821,0.8828787,0.4597858,0.8136463,0.175968,0,0,0,False,False
3684,0.2187408,1.219769,0.252524,-0.4479176,0.1436021,-0.04223924,0.8814557,0.4023507,0.7791206,0.1724641,0,0,0,False,False
3698,0.2201278,1.227709,0.2547232,-0.4535212,0.1414073,-0.03712419,0.8791725,0.3378295,0.7453368,0.1631353,0,0,0,False,False
3712,0.2202842,1.234307,0.2569368,-0.457606,0.1418661,-0.02778793,0.8773247,0.2694063,0.6980877,0.1569735,0,0,0,False,False
3726,0.2205071,1.240301,0.2592811,-0.4597301,0.143143,-0.02010955,0.8762157,0.2177457,0.6503326,0.1562883,0,0,0,False,False
3740,0.2200885,1.244328,0.2618921,-0.4587049,0.1475945,-0.01335026,0.8761436,0.1724768,0.5813895,0.1625617,0,0,0,False,False
3754,0.2205056,1.248186,0.264913,-0.4558307,0.1544407,-0.008482853,0.8765241,0.1505487,0.5199685,0.1729987,0,0,0,False,False
3768,0.2213802,1.251408,0.2677606,-0.4512504,0.1605607,-0.008508445,0.8777933,0.14207,0.4589235,0.1816674,0,0,0,False,False
3782,0.2224839,1.253924,0.2704259,-0.4433656,0.1634295,-0.01273735,0.8812239,0.1370098,0.3961564,0.1920893,0,0,0,False,False
3795,0.2231644,1.255852,0.2726251,-0.4359673,0.1607519,-0.01806668,0.885305,0.1200672,0.3377935,0.1960029,0,0,0,False,False
3813,0.2231277,1.257252,0.2742716,-0.4312591,0.1551694,-0.02167129,0.8885204,0.09075083,0.2873469,0.1892654,0,0,0,False,False
3824,0.2222836,1.258279,0.2754105,-0.4308692,0.1484398,-0.01981881,0.8899015,0.05057692,0.2475508,0.1718909,0,0,0,False,False
3836,0.2210963,1.25899,0.2764995,-0.4312438,0.1457819,-0.01439511,0.8902636,0.01652201,0.2120878,0.1543953,0,0,0,False,False
3851,0.2200193,1.259855,0.2776617,-0.4315996,0.1460733,-0.007224475,0.8901305,-0.00604992,0.1856692,0.139822,0,0,0,False,False
3865,0.2193589,1.259906,0.2783854,-0.4328558,0.1498299,-0.001544723,0.8889232,-0.01301275,0.1535175,0.1193272,0,0,0,False,False
3878,0.2196642,1.260148,0.2790413,-0.4320962,0.1533124,-0.001401,0.8886992,-0.002537575,0.1266848,0.1041303,0,0,0,False,False
3893,0.2204188,1.260445,0.2795782,-0.4321946,0.1577387,-0.002920828,0.8878727,0.0139264,0.1063075,0.08879811,0,0,0,False,False
3907,0.2216731,1.260097,0.2797658,-0.4303242,0.1618869,-0.007832746,0.8880047,0.03542288,0.07829253,0.07422756,0,0,0,False,False
3921,0.2224055,1.259671,0.2799314,-0.4302808,0.1629218,-0.01109241,0.8878017,0.04125419,0.05678339,0.06101538,0,0,0,False,False
3934,0.2225292,1.259328,0.2801313,-0.4282433,0.1617883,-0.01147628,0.8889885,0.0335914,0.04034888,0.05576842,0,0,0,False,False
3949,0.2217161,1.257942,0.2790343,-0.4305426,0.1572837,-0.00945267,0.8887101,0.0126541,0.02925702,0.0481902,0,0,0,False,False
3963,0.2215263,1.25783,0.2796647,-0.4297056,0.1554312,-0.007968569,0.8894553,-0.002590608,0.01452584,0.04417326,0,0,0,False,False
3976,0.2211319,1.257692,0.2812153,-0.4247377,0.1498586,-0.006321693,0.8928048,-0.01482516,0.000503195,0.04927963,0,0,0,False,False
3990,0.220723,1.257053,0.2816638,-0.4229449,0.1458262,-0.004092342,0.8943353,-0.02401688,-0.009168922,0.04961101,0,0,0,False,False
4003,0.2205462,1.2562,0.2819846,-0.4206949,0.1406416,-0.003943519,0.8962256,-0.02846904,-0.02075274,0.04889359,0,0,0,False,False
4017,0.2207206,1.255658,0.2823308,-0.4175882,0.1386695,-0.006606052,0.8979684,-0.02131114,-0.02754666,0.04793484,0,0,0,False,False
4031,0.221418,1.25463,0.2824057,-0.4177711,0.1436079,-0.01128893,0.89706,0.001506885,-0.03740998,0.03657874,0,0,0,False,False
4045,0.22197,1.253628,0.2824381,-0.4137457,0.1483726,-0.01583186,0.898081,0.01796115,-0.05009251,0.03200496,0,0,0,False,False
4058,0.2224385,1.251998,0.2824614,-0.4109037,0.1489322,-0.02486814,0.8990878,0.0274151,-0.06819759,0.02913594,0,0,0,False,False
4073,0.2227182,1.248358,0.2828569,-0.4040599,0.1473124,-0.03134355,0.9022484,0.02753747,-0.1141054,0.03687694,0,0,0,False,False
4087,0.2196925,1.243876,0.2825684,-0.4123094,0.08691852,-0.04124913,0.9059496,-0.09353032,-0.13784,0.03267857,0,0,0,False,False
4109,0.2141242,1.241869,0.2850414,-0.3924467,0.0932631,-0.01599782,0.9148943,-0.1563114,-0.1604809,0.08348221,0,0,0,False,True
4132,0.2063645,1.23572,0.2872428,-0.3679626,0.08278729,-0.0003939453,0.9261478,-0.271138,-0.2565864,0.1274095,0,0,0,False,True
4145,0.1963926,1.226062,0.2892189,-0.3368871,0.05389106,0.006792118,0.939977,-0.3504003,-0.3367488,0.1390059,0,0,0,False,True
4159,0.1891912,1.21918,0.2899141,-0.3173754,0.03852816,0.01353738,0.9474203,-0.4084904,-0.3983763,0.1386255,0,0,0,False,True
4184,0.1784085,1.207348,0.2882949,-0.298234,0.0265088,0.02121457,0.9538887,-0.5060893,-0.5329787,0.09965235,0,0,0,False,True
4198,0.1656934,1.191265,0.2864763,-0.2672608,0.005402678,0.0122124,0.9635317,-0.5154056,-0.5999792,0.05506022,0,0,0,False,True
4212,0.158708,1.180153,0.283834,-0.2463984,-0.007039301,-0.007419402,0.9691147,-0.5272386,-0.6717839,0.01794823,0,0,0,False,True
4226,0.1510194,1.168421,0.2811527,-0.2251296,-0.0193993,-0.01327263,0.9740453,-0.5512596,-0.7390175,-0.01381704,0,0,0,False,True
4239,0.1419022,1.154417,0.2779598,-0.2030308,-0.03572311,-0.003915632,0.9785127,-0.599411,-0.8276801,-0.04997873,0,0,0,False,True
4254,0.1317745,1.139737,0.2754533,-0.1710604,-0.04033178,0.02774008,0.9840438,-0.6355195,-0.9280677,-0.06771505,0,0,0,False,True
4268,0.1216442,1.124754,0.2717105,-0.1358355,-0.03373982,0.06913006,0.9877406,-0.6434892,-1.019072,-0.1029819,0,0,0,False,True
4282,0.1128494,1.113275,0.2657074,-0.1097926,-0.03285669,0.0998376,0.9883817,-0.6359456,-1.02872,-0.1689387,0,0,0,False,True
4296,0.1065245,1.104589,0.2580597,-0.09681367,-0.03349973,0.1080897,0.9888486,-0.5989676,-0.9716169,-0.2458804,0,0,0,False,True
4310,0.100727,1.098749,0.2509282,-0.08588234,-0.03927364,0.1110093,0.9893224,-0.5712846,-0.8859005,-0.300228,0,0,0,False,True
4330,0.09653743,1.095165,0.243169,-0.08555369,-0.05032837,0.1140281,0.9885066,-0.5372348,-0.7719314,-0.3523919,0,0,0,False,True
4352,0.09769689,1.09963,0.2342977,-0.1274202,-0.04146392,0.1071047,0.9851769,-0.3999886,-0.4701203,-0.4156857,0,0,0,False,True
4367,0.09052658,1.092588,0.2229081,-0.1335229,-0.04168177,0.1199416,0.9828776,-0.3488808,-0.3788394,-0.4149984,0,0,0,False,True
4382,0.08788353,1.091011,0.2186832,-0.1281038,-0.05345798,0.1224448,0.9827202,-0.3357721,-0.3400005,-0.3942249,0,0,0,False,True
4395,0.08517914,1.088676,0.2153117,-0.1180177,-0.0721866,0.1195557,0.9831416,-0.3340392,-0.3269864,-0.3673688,0,0,0,False,True
4409,0.0814707,1.087437,0.2134671,-0.09528806,-0.08836071,0.1240318,0.983732,-0.3411751,-0.3203043,-0.3235827,0,0,0,False,True
4423,0.07859409,1.087104,0.2110118,-0.09047343,-0.1055547,0.1165418,0.9834077,-0.3381966,-0.272318,-0.302705,0,0,0,False,True
4436,0.07611783,1.087171,0.2100222,-0.08631113,-0.1134864,0.1116014,0.9834716,-0.3163977,-0.2260783,-0.2612264,0,0,0,False,True
4451,0.07493749,1.086352,0.2105664,-0.08406314,-0.1024116,0.1171546,0.9842358,-0.252571,-0.1973116,-0.1956134,0,0,0,False,True
4464,0.07421106,1.085304,0.2117663,-0.0817397,-0.08437636,0.1292444,0.9846295,-0.1859986,-0.1756469,-0.133821,0,0,0,False,True
4477,0.0740802,1.086048,0.2134568,-0.08803697,-0.06371371,0.1408893,0.9840428,-0.1226514,-0.1183316,-0.08023632,0,0,0,False,True
4492,0.07301362,1.086751,0.2134259,-0.09496372,-0.05666429,0.1474108,0.9828739,-0.1051654,-0.07528511,-0.06452332,0,0,0,False,True
4506,0.07250671,1.088207,0.2137354,-0.1038855,-0.05530841,0.1468876,0.9821267,-0.09118036,-0.02981919,-0.04764626,0,0,0,False,True
4519,0.07233446,1.088585,0.2145511,-0.09738525,-0.06054754,0.1420512,0.9831946,-0.08069499,-0.03028521,-0.02314417,0,0,0,False,True
4533,0.07196108,1.08852,0.2154203,-0.08450786,-0.0690261,0.1372994,0.9845012,-0.07896447,-0.04593557,-0.003437104,0,0,0,False,True
4547,0.07202762,1.088913,0.2159159,-0.07527843,-0.07838762,0.1305599,0.9854657,-0.07406552,-0.04621966,0.006201486,0,0,0,False,True
4561,0.07211874,1.08961,0.2162792,-0.07183525,-0.08314769,0.1265904,0.9858505,-0.06455005,-0.0329795,0.01147857,0,0,0,False,True
4575,0.07252162,1.090287,0.2165609,-0.07604737,-0.07872504,0.1301895,0.9854288,-0.04107219,-0.01012562,0.01801787,0,0,0,False,True
4589,0.07320994,1.090595,0.2167223,-0.0798467,-0.06981049,0.1346806,0.9851965,-0.01416128,0.004055526,0.02576874,0,0,0,False,True
4603,0.0737534,1.091655,0.2165065,-0.0886082,-0.06110767,0.1397754,0.9843156,0.005624276,0.03255724,0.02260682,0,0,0,False,True
4616,0.07434155,1.092994,0.2159296,-0.09953968,-0.0552552,0.1454527,0.9827931,0.01676168,0.06124669,0.01310287,0,0,0,False,True
4631,0.07527804,1.093888,0.2155198,-0.1089876,-0.0485701,0.1578405,0.9802291,0.03143288,0.07557537,0.008124191,0,0,0,False,True
4645,0.07614514,1.094252,0.215756,-0.1109906,-0.04400534,0.1651259,0.9790189,0.04167407,0.06917568,0.01384779,0,0,0,False,True
4658,0.07765135,1.09493,0.216357,-0.1099495,-0.03608266,0.1637379,0.9796934,0.06619155,0.06599419,0.02488807,0,0,0,False,True
4673,0.07968865,1.096372,0.2168569,-0.1122446,-0.02943759,0.1588595,0.9804582,0.09058591,0.07854586,0.03097595,0,0,0,False,True
4687,0.08192752,1.09828,0.2173138,-0.1194674,-0.01645948,0.150633,0.9812066,0.1230609,0.1040584,0.03412686,0,0,0,False,True
4704,0.0837422,1.099594,0.2177644,-0.1228989,-0.008502439,0.1441374,0.9818594,0.1366232,0.1083692,0.03671422,0,0,0,False,True
4715,0.08508242,1.099914,0.2183621,-0.1189821,-0.006135664,0.1421736,0.9826456,0.1326516,0.08585777,0.04476156,0,0,0,False,True
4728,0.08610342,1.099121,0.2192512,-0.1122786,-0.005072234,0.1483202,0.9825319,0.1222972,0.04726754,0.0552239,0,0,0,False,True
4742,0.08679443,1.097602,0.2204171,-0.1045295,0.000827226,0.1611625,0.9813763,0.1162699,0.006353056,0.06708357,0,0,0,False,True
4755,0.08704485,1.096711,0.2208309,-0.1030368,0.0009346844,0.16893,0.9802271,0.09578142,-0.009448742,0.06332015,0,0,0,False,True
4770,0.08667171,1.096358,0.2206591,-0.1035265,-0.003608428,0.1736107,0.9793511,0.06438851,-0.01308974,0.05223328,0,0,0,False,True
4784,0.08701032,1.096731,0.2205983,-0.1034478,-0.003796883,0.1719819,0.979646,0.05687273,-0.005368983,0.04594079,0,0,0,False,True
4797,0.08832692,1.097473,0.2214195,-0.1011719,0.001813809,0.1653796,0.9810253,0.07429852,0.004556404,0.05198608,0,0,0,False,True
4812,0.08940709,1.098359,0.2222077,-0.100934,0.005989129,0.1607478,0.9818027,0.08165197,0.0167909,0.05509542,0,0,0,False,True
4826,0.09002868,1.099156,0.2227565,-0.1040205,0.006334015,0.159862,0.9816231,0.07423708,0.0291415,0.05340734,0,0,0,False,True
4840,0.09088421,1.099666,0.2236754,-0.1045728,0.009843673,0.1609341,0.9813602,0.07671629,0.03195782,0.05817258,0,0,0,False,True
4854,0.0919671,1.100328,0.2245452,-0.1008454,0.01049098,0.1566504,0.9824362,0.07942823,0.02946217,0.06167991,0,0,0,False,True
4867,0.09298562,1.101286,0.2247532,-0.1004804,0.00889389,0.1504846,0.9834526,0.07650809,0.03610404,0.05435677,0,0,0,False,True
4881,0.09377932,1.102235,0.2247454,-0.1045292,0.01300013,0.1533612,0.9825401,0.07764228,0.04852401,0.04512126,0,0,0,False,True
4895,0.09325792,1.101705,0.223979,-0.09795772,0.008550914,0.1574485,0.9826196,0.05493026,0.02340743,0.03567022,0,0,0,False,True
4909,0.09340977,1.102148,0.2235147,-0.09789304,0.003363577,0.1670958,0.9810631,0.0319299,0.02055297,0.0208898,0,0,0,False,True
4930,0.09332848,1.102494,0.2229882,-0.1020104,0.004840777,0.1732524,0.9795683,0.02479247,0.02713617,0.009673828,0,0,0,False,False
4957,0.09266304,1.101265,0.2225995,-0.08675229,0.0005147986,0.1910859,0.9777321,0.008003343,-0.02782076,0.009521937,0,0,0,False,False
4981,0.09380776,1.100324,0.2226515,-0.07151207,0.004441011,0.1972057,0.9777404,0.03045831,-0.05376715,0.009075154,0,0,0,False,False
4995,0.09397327,1.100024,0.2224159,-0.06896897,0.004046996,0.2081882,0.9756458,0.02116057,-0.04184179,0.003048188,0,0,0,False,False
5008,0.09448627,1.100126,0.2226443,-0.07484187,0.01012856,0.2158433,0.9735029,0.03185998,-0.02187546,0.004644362,0,0,0,False,False
5022,0.09569386,1.10041,0.2234773,-0.07653996,0.01928369,0.2181678,0.9727141,0.05616441,-0.008409096,0.01431539,0,0,0,False,False
5034,0.09705566,1.10082,0.2246466,-0.07888823,0.0279765,0.2212801,0.9716116,0.07642235,0.00477301,0.02607236,0,0,0,False,False
5049,0.09823027,1.100899,0.2260876,-0.07876391,0.03366904,0.2229991,0.9710479,0.08659953,0.005683751,0.03976999,0,0,0,False,False
5062,0.09911186,1.100443,0.2278142,-0.07678524,0.03693344,0.2279773,0.9699311,0.08725327,-0.004298436,0.05561768,0,0,0,False,False
5076,0.09984934,1.099825,0.2298453,-0.07295312,0.03806257,0.2341817,0.9687043,0.08358889,-0.01746115,0.07285178,0,0,0,False,False
